date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:09	1450/1450	---MCZ	404	error ('Not%20Found')	text/html	etag:1723618136-ssl-df	https://optechanimation1.netlify.app/robots.txt		(from )
15:20:09	48078/48078	---MCZ	200	added ('OK')	text/html	etag:%227f900edb2ae73d16057fe89547ee402a-ssl-df%22	https://optechanimation1.netlify.app/	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index.html	(from )
15:20:09	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%22d3811e5e1f42600d03e2f05f0ae66a0d-ssl%22	https://optechanimation1.netlify.app/assets/images/favicon.ico	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/favicon.ico	(from https://optechanimation1.netlify.app/)
15:20:10	163888/163888	---MCZ	200	added ('OK')	text/css	etag:%22536db3708abc91521794da469dc4ee24-ssl-df%22	https://optechanimation1.netlify.app/assets/css/bootstrap.min.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/bootstrap.min.css	(from https://optechanimation1.netlify.app/)
15:20:11	6951/6951	---MCZ	200	added ('OK')	text/css	etag:%2284f63e93cd9e99f1442ee1c70e881200-ssl-df%22	https://optechanimation1.netlify.app/assets/css/magnific-popup.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/magnific-popup.css	(from https://optechanimation1.netlify.app/)
15:20:11	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%22eb1c5c1c3db37a5348ac2804b5708c72-ssl-df%22	https://optechanimation1.netlify.app/assets/css/slick.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/slick.css	(from https://optechanimation1.netlify.app/)
15:20:12	73571/73571	---MCZ	200	added ('OK')	text/css	etag:%22975df2e21b1208cf8d7ed8d778ff2ca9-ssl-df%22	https://optechanimation1.netlify.app/assets/css/fontawesome.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/fontawesome.css	(from https://optechanimation1.netlify.app/)
15:20:12	3392/3392	---MCZ	200	added ('OK')	text/css	etag:%22c57164fda7b46b65165bb8e635b017b3-ssl-df%22	https://optechanimation1.netlify.app/assets/css/remixicon.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/remixicon.css	(from https://optechanimation1.netlify.app/)
15:20:13	26053/26053	---MCZ	200	added ('OK')	text/css	etag:%22ee61feff93cef5568ebb39efb2ebe3a1-ssl-df%22	https://optechanimation1.netlify.app/assets/css/aos.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/aos.css	(from https://optechanimation1.netlify.app/)
15:20:14	21758/21758	---MCZ	200	added ('OK')	text/css	etag:%22f865dfd8f3f7e606600582a74be1b8d4-ssl-df%22	https://optechanimation1.netlify.app/assets/css/main.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/main.css	(from https://optechanimation1.netlify.app/)
15:20:14	137630/137630	---MCZ	200	added ('OK')	text/css	etag:%220a81cc88765a521ec7cc4b94a671bfc1-ssl-df%22	https://optechanimation1.netlify.app/assets/css/app.min.css	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/css/app.min.css	(from https://optechanimation1.netlify.app/)
15:20:15	6616/6616	---MCZ	200	added ('OK')	image/svg+xml	etag:%2280dad2f48f9c42890621fbbf10b70405-ssl-df%22	https://optechanimation1.netlify.app/assets/images/logo/logo-dark.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/logo/logo-dark.svg	(from https://optechanimation1.netlify.app/)
15:20:15	43310/43310	---MCZ	200	added ('OK')	text/html	etag:%223cd87659c4bf30f8c7501f9237232afd-ssl-df%22	https://optechanimation1.netlify.app/index-02	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-02.html	(from https://optechanimation1.netlify.app/)
15:20:16	44470/44470	---MCZ	200	added ('OK')	text/html	etag:%22e08161a61c6885f0a2eeaf95e5f288bd-ssl-df%22	https://optechanimation1.netlify.app/index-03	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-03.html	(from https://optechanimation1.netlify.app/)
15:20:17	46347/46347	---MCZ	200	added ('OK')	text/html	etag:%22cb196ad6f2d205f1caf3171ee124bc70-ssl-df%22	https://optechanimation1.netlify.app/index-04	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-04.html	(from https://optechanimation1.netlify.app/)
15:20:17	47799/47799	---MCZ	200	added ('OK')	text/html	etag:%2227c41ddcd2291c01adc11c8959df1755-ssl-df%22	https://optechanimation1.netlify.app/index-05	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-05.html	(from https://optechanimation1.netlify.app/)
15:20:18	45406/45406	---MCZ	200	added ('OK')	text/html	etag:%224e8a724a011b84edea7cc71a5f0c2c14-ssl-df%22	https://optechanimation1.netlify.app/index-06	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-06.html	(from https://optechanimation1.netlify.app/)
15:20:18	47383/47383	---MCZ	200	added ('OK')	text/html	etag:%22b53e4dd5d1110069c95368a0eb508cc4-ssl-df%22	https://optechanimation1.netlify.app/index-07	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-07.html	(from https://optechanimation1.netlify.app/)
15:20:19	43661/43661	---MCZ	200	added ('OK')	text/html	etag:%228f85ef71cb70d9cfd264f3f3ee3d5cc4-ssl-df%22	https://optechanimation1.netlify.app/index-08	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/index-08.html	(from https://optechanimation1.netlify.app/)
15:20:20	35749/35749	---MCZ	200	added ('OK')	text/html	etag:%2265528041503065b4cc9074df5cdb1197-ssl-df%22	https://optechanimation1.netlify.app/about-us	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/about-us.html	(from https://optechanimation1.netlify.app/)
15:20:22	26328/26328	---MCZ	200	added ('OK')	text/html	etag:%228906da65c0845fe5a19068f242b3cd6a-ssl-df%22	https://optechanimation1.netlify.app/pricing	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/pricing.html	(from https://optechanimation1.netlify.app/)
15:20:22	29301/29301	---MCZ	200	added ('OK')	text/html	etag:%222e61a0aecbcb54b00476b36197f0664d-ssl-df%22	https://optechanimation1.netlify.app/blog	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/blog.html	(from https://optechanimation1.netlify.app/)
15:20:23	28818/28818	---MCZ	200	added ('OK')	text/html	etag:%22c279997c760e2a0a88c39bb5d2f1a9b6-ssl-df%22	https://optechanimation1.netlify.app/blog-grid	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/blog-grid.html	(from https://optechanimation1.netlify.app/)
15:20:24	29924/29924	---MCZ	200	added ('OK')	text/html	etag:%22616d92606b8859ff5456418d881b1081-ssl-df%22	https://optechanimation1.netlify.app/single-blog	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/single-blog.html	(from https://optechanimation1.netlify.app/)
15:20:24	26617/26617	---MCZ	200	added ('OK')	text/html	etag:%22f1f24b18e83114258aa9218bf2ef7794-ssl-df%22	https://optechanimation1.netlify.app/service	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/service.html	(from https://optechanimation1.netlify.app/)
15:20:25	23921/23921	---MCZ	200	added ('OK')	text/html	etag:%221a2e2c47045370ba0778d6e85cb646d8-ssl-df%22	https://optechanimation1.netlify.app/single-service	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/single-service.html	(from https://optechanimation1.netlify.app/)
15:20:26	29783/29783	---MCZ	200	added ('OK')	text/html	etag:%22c40ea20035a43f9b05446ad3d673242a-ssl-df%22	https://optechanimation1.netlify.app/team	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/team.html	(from https://optechanimation1.netlify.app/)
15:20:26	23668/23668	---MCZ	200	added ('OK')	text/html	etag:%2282baab5d275fad6f9e700d335a5cf0b8-ssl-df%22	https://optechanimation1.netlify.app/single-team	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/single-team.html	(from https://optechanimation1.netlify.app/)
15:20:28	23821/23821	---MCZ	200	added ('OK')	text/html	etag:%2278ff5cc8950287a003e99f2f1f738fed-ssl-df%22	https://optechanimation1.netlify.app/faq	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/faq.html	(from https://optechanimation1.netlify.app/)
15:20:29	19477/19477	---MCZ	200	added ('OK')	text/html	etag:%22273538d15d939d13bccce0b602d5466a-ssl-df%22	https://optechanimation1.netlify.app/errors-404	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/errors-404.html	(from https://optechanimation1.netlify.app/)
15:20:30	31983/31983	---MCZ	200	added ('OK')	text/html	etag:%22314e4b89cf746488fc55af6e03fe646f-ssl-df%22	https://optechanimation1.netlify.app/testimonial	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/testimonial.html	(from https://optechanimation1.netlify.app/)
15:20:31	28516/28516	---MCZ	200	added ('OK')	text/html	etag:%22bf7423a4b5f2b82cc81024fa9b815be3-ssl-df%22	https://optechanimation1.netlify.app/shop	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/shop.html	(from https://optechanimation1.netlify.app/)
15:20:31	27785/27785	---MCZ	200	added ('OK')	text/html	etag:%22dd9b651091c83022b95c4bc0de1cabfc-ssl-df%22	https://optechanimation1.netlify.app/single-shop	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/single-shop.html	(from https://optechanimation1.netlify.app/)
15:20:32	23113/23113	---MCZ	200	added ('OK')	text/html	etag:%222498598be5af0bf2b9f7ffa73cf4367b-ssl-df%22	https://optechanimation1.netlify.app/my-cart	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/my-cart.html	(from https://optechanimation1.netlify.app/)
15:20:32	23472/23472	---MCZ	200	added ('OK')	text/html	etag:%22c7592c1e04a8de9f8fb32792b0d763dd-ssl-df%22	https://optechanimation1.netlify.app/checkout	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/checkout.html	(from https://optechanimation1.netlify.app/)
15:20:33	27175/27175	---MCZ	200	added ('OK')	text/html	etag:%2288d20d3536e3291bb94a3cca4272b9e2-ssl-df%22	https://optechanimation1.netlify.app/portfolio-01	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/portfolio-01.html	(from https://optechanimation1.netlify.app/)
15:20:34	27985/27985	---MCZ	200	added ('OK')	text/html	etag:%228663e44e9801ee2752c42476ecac8a74-ssl-df%22	https://optechanimation1.netlify.app/portfolio-02	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/portfolio-02.html	(from https://optechanimation1.netlify.app/)
15:20:34	26643/26643	---MCZ	200	added ('OK')	text/html	etag:%22f86c0a3f9c182eff927fd6b75ca314e0-ssl-df%22	https://optechanimation1.netlify.app/single-portfolio	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/single-portfolio.html	(from https://optechanimation1.netlify.app/)
15:20:35	22007/22007	---MCZ	200	added ('OK')	text/html	etag:%22f15d71c9be8a05a404dc535e8b6f9140-ssl-df%22	https://optechanimation1.netlify.app/contact-us	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/contact-us.html	(from https://optechanimation1.netlify.app/)
15:20:37	2973/2973	---M-Z	200	added ('OK')	image/svg+xml	etag:%229dddbe136cca54eaf2afae2825e31660-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon1.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon1.svg	(from https://optechanimation1.netlify.app/)
15:20:37	1722/1722	---M-Z	200	added ('OK')	image/svg+xml	etag:%223462ee864e87da1b55c1d0ac392a3f31-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon2.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon2.svg	(from https://optechanimation1.netlify.app/)
15:20:37	882492/882492	---M--	200	added ('OK')	image/png	etag:%222f66f2c607b142308ce36d11a5cff0b9-ssl%22	https://optechanimation1.netlify.app/assets/images/hero/bg1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/hero/bg1.png	(from https://optechanimation1.netlify.app/)
15:20:37	440457/440457	---M--	200	added ('OK')	image/png	etag:%22fe05da774d44fd6bd4b11260467d3c18-ssl%22	https://optechanimation1.netlify.app/assets/images/hero/hero-thumb1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/hero/hero-thumb1.png	(from https://optechanimation1.netlify.app/)
15:20:38	1918/1918	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c6cfe4ffbb9baee2d3be9f2e65043aa2-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon3.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon3.svg	(from https://optechanimation1.netlify.app/)
15:20:39	350449/350449	---M--	200	added ('OK')	image/png	etag:%2258cc21673c0f2e520166d871d7159dfb-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/thumb1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/thumb1.png	(from https://optechanimation1.netlify.app/)
15:20:39	159797/159797	---M--	200	added ('OK')	image/png	etag:%22a7de3543a51ffb2da2d92dba736bcc87-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/thumb2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/thumb2.png	(from https://optechanimation1.netlify.app/)
15:20:39	29373/29373	---MCZ	200	added ('OK')	image/svg+xml	etag:%2269ccb19e13edc2cd73e81aaf2739442e-ssl-df%22	https://optechanimation1.netlify.app/assets/images/shape/shape1.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shape/shape1.svg	(from https://optechanimation1.netlify.app/)
15:20:40	13967/13967	---MCZ	200	added ('OK')	image/svg+xml	etag:%228df70dbd39d06e27fa91f4d892a8b7d6-ssl-df%22	https://optechanimation1.netlify.app/assets/images/shape/shape2.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shape/shape2.svg	(from https://optechanimation1.netlify.app/)
15:20:40	1722/1722	---M-Z	200	added ('OK')	image/svg+xml	etag:%227c812f4f634cbda124f88676920b95e4-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon4.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon4.svg	(from https://optechanimation1.netlify.app/)
15:20:41	2745/2745	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ec70eae4060d0e71928016f5aa0afadf-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon5.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon5.svg	(from https://optechanimation1.netlify.app/)
15:20:42	1212/1212	---M-Z	200	added ('OK')	image/svg+xml	etag:%226d4b0f7ba62b145d6c82f040d7c4213a-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon6.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon6.svg	(from https://optechanimation1.netlify.app/)
15:20:42	1418/1418	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e304e020f6e71799b15147cdb0912bd8-ssl-df%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon7.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon7.svg	(from https://optechanimation1.netlify.app/)
15:20:43	746/746	---M--	200	added ('OK')	image/svg+xml	etag:%22e0dc3a082ee4747f3505647de2b27c3b-ssl%22	https://optechanimation1.netlify.app/assets/images/iconbox/icon8.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/iconbox/icon8.svg	(from https://optechanimation1.netlify.app/)
15:20:44	401007/401007	---M--	200	added ('OK')	image/png	etag:%22657ac84a109f62cfe6a219e8b8b130b4-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/thumb3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/thumb3.png	(from https://optechanimation1.netlify.app/)
15:20:44	164767/164767	---M--	200	added ('OK')	image/png	etag:%2200841750a2a14b90d14a2ed451eb494b-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/thumb4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/thumb4.png	(from https://optechanimation1.netlify.app/)
15:20:45	31231/31231	---MCZ	200	added ('OK')	image/svg+xml	etag:%2269f6dd9fda9f60c669a983e5b2124e66-ssl-df%22	https://optechanimation1.netlify.app/assets/images/shape/shape3.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shape/shape3.svg	(from https://optechanimation1.netlify.app/)
15:20:45	13884/13884	---MCZ	200	added ('OK')	image/svg+xml	etag:%226a880d2a5a8df6741ccb57fb046e7587-ssl-df%22	https://optechanimation1.netlify.app/assets/images/shape/shape4.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/shape/shape4.svg	(from https://optechanimation1.netlify.app/)
15:20:46	241700/241700	---M--	200	added ('OK')	image/png	etag:%22fa3fef1a5d0a2f3dd1a1e838015c6976-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p1.png	(from https://optechanimation1.netlify.app/)
15:20:46	240013/240013	---M--	200	added ('OK')	image/png	etag:%22761ee224869bc724c27e2a3cb03e66fc-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p2.png	(from https://optechanimation1.netlify.app/)
15:20:47	249549/249549	---M--	200	added ('OK')	image/png	etag:%224c74efb7b6187dbc5c1663beed9eab86-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p3.png	(from https://optechanimation1.netlify.app/)
15:20:47	254499/254499	---M--	200	added ('OK')	image/png	etag:%22b351d0cfe8fbabe27f9698a5624d4ddf-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p4.png	(from https://optechanimation1.netlify.app/)
15:20:48	515754/515754	---M--	200	added ('OK')	image/png	etag:%2225787ac0b83fbe22c191dbf87984b6c7-ssl%22	https://optechanimation1.netlify.app/assets/images/p1/p5.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/p1/p5.png	(from https://optechanimation1.netlify.app/)
15:20:48	154438/154438	---M--	200	added ('OK')	image/png	etag:%22b5e18472a35bb827e4118d2489a515d5-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team1.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team1.png	(from https://optechanimation1.netlify.app/)
15:20:49	144718/144718	---M--	200	added ('OK')	image/png	etag:%2240ed02c1927c81dc32302cee42e59f43-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team2.png	(from https://optechanimation1.netlify.app/)
15:20:49	156854/156854	---M--	200	added ('OK')	image/png	etag:%2290946de0398dddc11c9db72ae9c455d5-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team3.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team3.png	(from https://optechanimation1.netlify.app/)
15:20:50	202234/202234	---M--	200	added ('OK')	image/png	etag:%2257e38d6757643c52ed4134510198225b-ssl%22	https://optechanimation1.netlify.app/assets/images/team/team4.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/team/team4.png	(from https://optechanimation1.netlify.app/)
15:20:50	762/762	---M--	200	added ('OK')	image/svg+xml	etag:%221d1ebf43b2ed19573560507e529fce1c-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/quote.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/quote.svg	(from https://optechanimation1.netlify.app/)
15:20:51	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%221ded0a883c90d5edd877b3a96b9d3e9f-ssl%22	https://optechanimation1.netlify.app/assets/images/v1/rating.svg	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/v1/rating.svg	(from https://optechanimation1.netlify.app/)
15:20:52	218014/218014	---M--	200	added ('OK')	image/png	etag:%22cb52462270012d66f7af981fdb08fc3c-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog6.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog6.png	(from https://optechanimation1.netlify.app/)
15:20:52	244755/244755	---M--	200	added ('OK')	image/png	etag:%228aeea2ffda5b6bfd9e91ae7251bf7e0a-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog7.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog7.png	(from https://optechanimation1.netlify.app/)
15:20:52	187207/187207	---M--	200	added ('OK')	image/png	etag:%22285462817695002475c33da1175721b0-ssl%22	https://optechanimation1.netlify.app/assets/images/blog/blog8.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/blog/blog8.png	(from https://optechanimation1.netlify.app/)
15:20:53	211761/211761	---M--	200	added ('OK')	image/png	etag:%220f0e56bc5a11d661f9ab5f462031097a-ssl%22	https://optechanimation1.netlify.app/assets/images/cta/cta-bg2.png	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/images/cta/cta-bg2.png	(from https://optechanimation1.netlify.app/)
15:20:54	87533/87533	---MCZ	200	added ('OK')	application/javascript	etag:%220e60f9d347dccadb66894a87e7ec9b1e-ssl-df%22	https://optechanimation1.netlify.app/assets/js/jquery-3.7.1.min.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/jquery-3.7.1.min.js	(from https://optechanimation1.netlify.app/)
15:20:55	78135/78135	---MCZ	200	added ('OK')	application/javascript	etag:%229a82dc36196a601b09821f3a5e6bc8e6-ssl-df%22	https://optechanimation1.netlify.app/assets/js/bootstrap.bundle.min.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/bootstrap.bundle.min.js	(from https://optechanimation1.netlify.app/)
15:20:55	2534/2534	---M-Z	200	added ('OK')	application/javascript	etag:%224c5706ed20feda4f1cdb42c9dc559a25-ssl-df%22	https://optechanimation1.netlify.app/assets/js/menu/menu.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/menu/menu.js	(from https://optechanimation1.netlify.app/)
15:20:56	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:%22de7e372104543a7f474f79429d52f241-ssl-df%22	https://optechanimation1.netlify.app/assets/js/jquery.magnific-popup.min.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/jquery.magnific-popup.min.js	(from https://optechanimation1.netlify.app/)
15:20:56	42864/42864	---MCZ	200	added ('OK')	application/javascript	etag:%22f750dcb18fe4c2ab06958e9d55926548-ssl-df%22	https://optechanimation1.netlify.app/assets/js/slick.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/slick.js	(from https://optechanimation1.netlify.app/)
15:20:57	1534/1534	---M-Z	200	added ('OK')	application/javascript	etag:%22aca522de93189a30fade1e89550f1703-ssl-df%22	https://optechanimation1.netlify.app/assets/js/countdown.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/countdown.js	(from https://optechanimation1.netlify.app/)
15:20:57	840/840	---M--	200	added ('OK')	application/javascript	etag:%22785d577a678c003465a3fb9869e4a231-ssl%22	https://optechanimation1.netlify.app/assets/js/skillbar.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/skillbar.js	(from https://optechanimation1.netlify.app/)
15:20:58	43881/43881	---MCZ	200	added ('OK')	application/javascript	etag:%22959809fc380ef5e570ba691cd823fdf5-ssl-df%22	https://optechanimation1.netlify.app/assets/js/slick-animation.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/slick-animation.js	(from https://optechanimation1.netlify.app/)
15:20:59	1774/1774	---M-Z	200	added ('OK')	application/javascript	etag:%229b13d8333ce98f3dc5dcbad52d66ab12-ssl-df%22	https://optechanimation1.netlify.app/assets/js/slick-animation.min.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/slick-animation.min.js	(from https://optechanimation1.netlify.app/)
15:20:59	607/607	---M--	200	added ('OK')	application/javascript	etag:%228a84e3ea69218682de4b8d7602e879ad-ssl%22	https://optechanimation1.netlify.app/assets/js/faq.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/faq.js	(from https://optechanimation1.netlify.app/)
15:21:00	35445/35445	---MCZ	200	added ('OK')	application/javascript	etag:%220119263eb3ba56ad16a49087c0f79067-ssl-df%22	https://optechanimation1.netlify.app/assets/js/isotope.pkgd.min.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/isotope.pkgd.min.js	(from https://optechanimation1.netlify.app/)
15:21:00	999/999	---M--	200	added ('OK')	application/javascript	etag:%22d9ae4af35480c0f8cc3e31ba9697605a-ssl%22	https://optechanimation1.netlify.app/assets/js/tabs-slider.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/tabs-slider.js	(from https://optechanimation1.netlify.app/)
15:21:01	480/480	---M--	200	added ('OK')	application/javascript	etag:%221d102d2c6a14f68365b7c0e4a1b3adfc-ssl%22	https://optechanimation1.netlify.app/assets/js/product-increment.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/product-increment.js	(from https://optechanimation1.netlify.app/)
15:21:02	1201/1201	---M-Z	200	added ('OK')	application/javascript	etag:%221d6355c34c229e267b91de1d55c513e3-ssl-df%22	https://optechanimation1.netlify.app/assets/js/top-to-bottom.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/top-to-bottom.js	(from https://optechanimation1.netlify.app/)
15:21:02	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:%22d98c3ad92502e1c88d63e500c1159df9-ssl-df%22	https://optechanimation1.netlify.app/assets/js/aos.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/aos.js	(from https://optechanimation1.netlify.app/)
15:21:03	16538/16538	---MCZ	200	added ('OK')	application/javascript	etag:%220df83c3d849e85134b8072810670ffdb-ssl-df%22	https://optechanimation1.netlify.app/assets/js/app.js	D:/HTTRACK/netify%20template/optechanimation1.netlify.app/assets/js/app.js	(from https://optechanimation1.netlify.app/)
